date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2021-10-01,25846,LK31,54.0,174.5556,105.0519,358.1111,328.55,911.8704,712.0981,163.1554,108.7317,127.6655,final
2021-10-11,25846,LK31,54.0,54.7222,144.558,354.463,371.7438,891.1296,792.3525,39.9325,95.4732,112.3109,final
2021-10-21,25846,LK31,54.0,187.1852,142.1049,416.463,391.7148,967.3333,873.9432,130.645,106.1606,110.5652,final
2021-11-01,25846,LK31,54.0,203.7593,123.292,445.6667,409.9549,1137.4259,956.6074,162.722,108.5037,118.7065,final
2021-11-11,25846,LK31,54.0,73.037,124.6593,463.9815,390.0562,1159.5926,1021.3377,60.1862,118.4787,113.4054,final
2021-11-21,25846,LK31,54.0,149.0185,125.9364,425.8148,373.8877,1131.7593,1077.1333,117.6285,113.5267,105.0248,final
2021-12-01,25846,LK31,54.0,84.3704,77.721,306.4259,328.3167,1110.2037,1066.8216,108.0383,93.5295,104.0287,final
2021-12-11,25846,LK31,54.0,76.4074,68.7778,309.7963,272.4352,1128.2407,1034.2352,110.3414,113.2282,109.0023,final
2021-12-21,25846,LK31,54.0,16.5926,56.1444,177.3704,202.6432,1019.6481,968.2457,35.3141,88.1149,105.2546,final
2022-01-01,25846,LK31,54.0,44.2963,49.8827,137.2963,174.8049,889.3889,913.0765,89.8212,79.7037,97.4338,final
2022-01-11,25846,LK31,54.0,40.9259,45.7951,101.8148,151.8222,875.5926,814.3136,90.4142,69.0973,107.4339,final
2022-01-21,25846,LK31,54.0,13.5556,48.7333,98.7778,144.4111,701.963,720.942,34.5327,70.4469,97.4035,final
2022-02-01,25846,LK31,54.0,15.9444,42.6093,70.4259,137.1377,514.1481,640.2593,43.9924,54.6603,80.606,final
2022-02-11,25846,LK31,54.0,72.4815,41.158,101.9815,132.5006,513.5926,556.758,167.8613,78.5832,92.3838,final
2022-02-21,25846,LK31,54.0,48.9074,31.6235,137.3333,115.3907,413.4815,462.4451,147.1937,117.4994,89.6361,final
2022-03-01,25846,LK31,54.0,53.4259,48.0667,174.8148,120.8481,382.537,432.7907,110.0991,141.2437,88.6507,final
2022-03-11,25846,LK31,54.0,68.1296,62.766,170.463,142.4562,374.2593,426.779,107.9148,118.3704,87.9757,final
2022-03-21,25846,LK31,54.0,43.3519,60.4204,164.9074,171.2531,401.0185,431.0549,73.9095,96.499,93.1899,final
2022-04-01,25846,LK31,54.0,156.1296,82.3753,267.6111,205.5617,512.8519,463.5475,184.4109,128.785,110.4117,final
2022-04-11,25846,LK31,54.0,67.5556,83.0198,267.037,225.8154,539.4815,500.7722,82.431,117.4805,107.5786,final
2022-04-21,25846,LK31,54.0,122.8148,96.6056,346.5,262.0006,648.7407,548.6444,125.7951,131.0659,117.9177,final
2022-05-01,25846,LK31,54.0,179.3148,152.8574,369.6852,332.4827,812.1111,658.8926,116.7603,110.8626,122.9063,final
2022-05-11,25846,LK31,54.0,165.5,157.7463,467.6296,407.2093,905.1296,775.4809,104.7643,114.482,116.5057,final
2022-05-21,25846,LK31,54.0,315.3704,144.8877,660.1852,455.4914,1171.5926,888.7451,213.7403,143.9737,131.4714,final
2022-06-01,25846,LK31,54.0,69.0926,103.7821,549.963,406.416,1187.2593,944.4605,68.111,134.472,125.4383,final
2022-06-11,25846,LK31,54.0,95.8148,82.5056,480.2778,331.1753,1214.9444,964.2,115.2096,143.7026,125.7385,final
2022-06-21,25846,LK31,54.0,46.1111,79.5506,211.0185,265.8383,1217.7037,983.3302,60.4503,80.1261,123.5947,final
2022-07-01,25846,LK31,54.0,32.1667,59.1099,174.0926,221.166,1093.7407,960.0648,57.9734,79.6365,113.7801,final
2022-07-11,25846,LK31,54.0,40.7037,64.3037,118.9815,202.9642,1066.8889,941.3488,65.947,60.5649,113.196,final
2022-07-21,25846,LK31,54.0,178.8704,60.5142,251.7407,183.9278,1122.9444,905.2574,280.6573,134.9682,123.7842,final
2022-08-01,25846,LK31,54.0,92.7222,40.6278,312.2963,165.4457,1036.3519,793.0278,214.1727,183.7015,130.3008,final
2022-08-11,25846,LK31,54.0,10.4259,59.929,282.0185,161.071,881.2778,695.2105,23.7581,170.7002,126.3846,final
2022-08-21,25846,LK31,54.0,185.7407,70.1407,288.8889,170.6975,751.6481,620.4636,253.8446,165.4084,120.8076,final
2022-09-01,25846,LK31,54.0,95.2963,88.0327,291.463,218.1025,777.8519,604.7142,107.8076,132.1612,128.1656,final
2022-09-11,25846,LK31,54.0,10.2037,101.3642,291.2407,259.5377,692.2407,623.5728,14.294,111.762,110.8382,final
2022-09-21,25846,LK31,54.0,27.4444,122.134,132.9444,311.5309,673.5741,666.1562,25.5199,44.4575,101.0971,final
2022-10-01,25846,LK31,54.0,41.2593,105.0519,78.9074,328.55,682.6667,712.0981,42.0341,26.2612,95.9242,final
2022-10-11,25846,LK31,54.0,250.3148,144.558,319.0185,371.7438,892.2778,792.3525,170.7129,86.1883,112.454,final
2022-10-21,25846,LK31,54.0,255.6296,142.1049,547.2037,391.7148,969.037,873.9432,177.1726,138.7063,110.7579,final
2022-11-01,25846,LK31,54.0,135.5556,123.292,641.5,409.9549,1011.8704,956.6074,109.5591,155.1357,105.7172,final
2022-11-11,25846,LK31,54.0,127.1852,124.6593,518.3704,390.0562,1128.6296,1021.3377,101.9481,132.074,110.4032,final
2022-11-21,25846,LK31,54.0,43.463,125.9364,306.2037,373.8877,986.3519,1077.1333,37.0126,82.3688,91.6495,final
2022-12-01,25846,LK31,54.0,115.9259,77.721,286.5741,328.3167,1006.9815,1066.8216,146.1853,87.6617,94.4429,final
2022-12-11,25846,LK31,54.0,70.7222,68.7778,230.1111,272.4352,1067.5,1034.2352,102.6355,85.0146,103.1856,final
2022-12-21,25846,LK31,54.0,66.6667,56.1444,253.3148,202.6432,1106.7222,968.2457,117.2088,123.8294,114.1556,final
2023-01-01,25846,LK31,54.0,41.3704,49.8827,178.7593,174.8049,1106.8333,913.0765,84.4899,102.1397,120.9903,final
2023-01-11,25846,LK31,54.0,35.2222,45.7951,143.2593,151.8222,891.7407,814.3136,79.1853,94.7084,109.3929,final
2023-01-21,25846,LK31,54.0,66.7778,48.7333,143.3704,144.4111,702.8889,720.942,133.5815,99.326,97.5302,final
2023-02-01,25846,LK31,54.0,139.4259,42.6093,241.4259,137.1377,706.7593,640.2593,303.3568,170.878,110.2267,final
2023-02-11,25846,LK31,54.0,51.7963,41.158,258.0,132.5006,631.3704,556.758,123.0475,188.0694,113.1648,final
2023-02-21,25846,LK31,54.0,50.9815,31.6235,242.2037,115.3907,638.8889,462.4451,152.8569,201.1342,137.347,final
2023-03-01,25846,LK31,54.0,126.3148,48.0667,229.0926,120.8481,649.2778,432.7907,247.4525,182.7252,148.8915,final
2023-03-11,25846,LK31,54.0,130.5556,62.766,307.8519,142.4562,709.1111,426.779,200.0346,208.4874,164.6396,final
2023-03-21,25846,LK31,54.0,99.5185,60.4204,356.3889,171.2531,741.963,431.0549,159.7645,202.1422,170.4919,final
2023-04-01,25846,LK31,54.0,80.0,82.3753,310.0741,205.5617,780.5926,463.5475,97.2815,148.4837,166.9511,final
2023-04-11,25846,LK31,54.0,16.4815,83.0198,196.0,225.8154,761.8519,500.7722,24.4053,87.3565,151.1147,final
2023-04-21,25846,LK31,54.0,134.0,96.6056,230.4815,262.0006,829.0741,548.6444,136.8035,88.4121,150.1982,final
2023-05-01,25846,LK31,54.0,481.6111,152.8574,632.0926,332.4827,1171.2593,658.8926,308.2599,187.4818,176.5992,final
2023-05-11,25846,LK31,54.0,360.8333,157.7463,976.4444,407.2093,1480.2963,775.4809,224.7875,236.4388,189.7304,final
2023-05-21,25846,LK31,54.0,258.9815,144.8877,1101.4259,455.4914,1688.2963,888.7451,176.1196,238.764,188.9631,final
2023-06-01,25846,LK31,54.0,198.8148,103.7821,818.6296,406.416,1760.7963,944.4605,187.3606,198.9908,185.5285,final
2023-06-11,25846,LK31,54.0,84.5741,82.5056,542.3704,331.1753,1714.8148,964.2,102.3639,161.9022,177.0494,final
2023-06-21,25846,LK31,54.0,126.7778,79.5506,410.1667,265.8383,1742.0741,983.3302,155.8567,152.3236,176.3838,final
2023-07-01,25846,LK31,54.0,102.8519,59.1099,314.2037,221.166,1764.9259,960.0648,168.2297,140.2471,182.9698,final
2023-07-11,25846,LK31,54.0,21.8148,64.3037,251.4444,202.9642,1770.2593,941.3488,38.6917,122.7645,187.13,final
2023-07-21,25846,LK31,54.0,63.963,60.5142,188.6296,183.9278,1700.2222,905.2574,105.2641,102.4245,186.857,final
2023-08-01,25846,LK31,54.0,17.7963,40.6278,103.5741,165.4457,1236.4074,793.0278,49.9614,64.7346,155.2135,final
2023-08-11,25846,LK31,54.0,41.5185,59.929,123.2778,161.071,917.0926,695.2105,71.6452,77.9079,131.4632,final
2023-08-21,25846,LK31,54.0,166.7037,70.1407,226.0185,170.6975,824.8148,620.4636,228.5095,130.6152,132.4129,final
2023-09-01,25846,LK31,54.0,341.0556,88.0327,549.2778,218.1025,967.0556,604.7142,371.9719,245.1871,158.9447,final
2023-09-11,25846,LK31,54.0,175.2963,101.3642,683.0556,259.5377,1057.7778,623.5728,169.5084,257.1275,168.5328,final
2023-09-21,25846,LK31,54.0,199.5185,122.134,715.8704,311.5309,1130.5185,666.1562,160.8685,225.7545,168.6768,final
2023-10-01,25846,LK31,54.0,434.2222,105.0519,809.037,328.55,1461.8889,712.0981,399.1048,241.925,203.835,final
2023-10-11,25846,LK31,54.0,278.0556,144.558,911.7963,371.7438,1718.1296,792.3525,189.2614,241.4699,215.3829,final
2023-10-21,25846,LK31,54.0,212.0185,142.1049,924.2963,391.7148,1866.1852,873.9432,147.5263,232.577,212.2518,final
2023-11-01,25846,LK31,54.0,203.1852,123.292,693.2593,409.9549,2051.5741,956.6074,162.2745,167.4606,213.2794,final
2023-11-11,25846,LK31,54.0,140.463,124.6593,555.6667,390.0562,2150.5185,1021.3377,112.1886,141.3968,209.487,final
2023-11-21,25846,LK31,54.0,159.7407,125.9364,503.3889,373.8877,2143.5556,1077.1333,125.8174,133.7341,198.0949,final
2023-12-01,25846,LK31,54.0,170.6296,77.721,470.8333,328.3167,1973.1296,1066.8216,212.3157,142.1252,184.1651,final
2023-12-11,25846,LK31,54.0,149.5556,68.7778,479.9259,272.4352,1947.3889,1034.2352,209.488,173.4649,187.4471,final
2023-12-21,25846,LK31,54.0,76.0926,56.1444,396.2778,202.6432,1823.963,968.2457,132.6246,191.0608,187.4747,final
2024-01-01,25846,LK31,54.0,237.6111,49.8827,463.2593,174.8049,1627.3519,913.0765,442.0538,256.0858,177.3799,final
2024-01-11,25846,LK31,54.0,15.037,45.7951,328.7407,151.8222,1364.3333,814.3136,39.4468,209.3289,166.7246,final
2024-01-21,25846,LK31,54.0,43.7037,48.7333,296.3519,144.4111,1196.0185,720.942,90.6396,198.4001,164.9951,final
2024-02-01,25846,LK31,54.0,34.2222,42.6093,92.963,137.1377,1027.0556,640.2593,82.3836,69.9773,159.4834,final
2024-02-11,25846,LK31,54.0,10.963,41.158,88.8889,132.5006,897.5556,556.758,34.5833,69.3954,160.131,final
2024-02-21,25846,LK31,54.0,13.7778,31.6235,58.963,115.3907,751.5926,462.4451,51.2725,54.9984,161.2024,final
2024-03-01,25846,LK31,54.0,14.8704,48.0667,39.6111,120.8481,595.8333,432.7907,37.4442,37.915,136.8216,final
2024-03-11,25846,LK31,54.0,12.5556,62.766,41.2037,142.4562,458.8333,426.779,25.9061,33.5859,107.3388,final
2024-03-21,25846,LK31,54.0,44.6852,60.4204,72.1111,171.2531,427.4259,431.0549,75.9476,45.3019,99.1772,final
2024-04-01,25846,LK31,54.0,80.037,82.3753,137.2778,205.5617,269.8519,463.5475,97.3239,68.3228,59.0969,final
2024-04-11,25846,LK31,54.0,64.1667,83.0198,188.8889,225.8154,318.9815,500.7722,78.5808,84.3409,64.4086,final
2024-04-21,25846,LK31,54.0,109.3704,96.6056,253.5741,262.0006,384.6481,548.6444,112.5631,96.902,70.6439,final
2024-05-01,25846,LK31,54.0,141.7037,152.8574,315.2407,332.4827,492.1296,658.8926,92.9343,94.9656,75.0688,final
2024-05-11,25846,LK31,54.0,228.6852,157.7463,479.7593,407.2093,709.8518,775.4809,143.5886,117.3894,91.6447,final
2024-05-21,25846,LK31,54.0,81.8889,144.8877,452.2778,455.4914,777.963,888.7451,57.9693,99.3096,87.6737,final
2024-06-01,25846,LK31,54.0,83.2963,103.7821,393.8704,406.416,846.3889,944.4605,81.168,96.9872,89.7249,final
2024-06-11,25846,LK31,54.0,27.3333,82.5056,192.5185,331.1753,861.1667,964.2,36.95,59.3591,89.4238,final
2024-06-21,25846,LK31,54.0,59.7593,79.5506,170.3889,265.8383,876.2407,983.3302,76.5923,65.3966,89.2191,final
2024-07-01,25846,LK31,54.0,57.2963,59.1099,144.3889,221.166,853.5,960.0648,97.1711,66.787,89.0147,final
2024-07-11,25846,LK31,54.0,49.1667,64.3037,166.2222,202.9642,838.5,941.3488,78.1584,82.7473,89.1892,final
2024-07-21,25846,LK31,54.0,67.1111,60.5142,173.5741,183.9278,796.2407,905.2574,110.0694,94.6611,88.089,final
2024-08-01,25846,LK31,54.0,24.463,40.6278,140.7407,165.4457,679.0,793.0278,64.5724,85.9188,85.8003,final
2024-08-11,25846,LK31,54.0,196.5926,59.929,288.1667,161.071,646.9074,695.2105,310.4815,174.2941,93.1505,final
2024-08-21,25846,LK31,54.0,118.7778,70.1407,339.8333,170.6975,683.7963,620.4636,164.7279,193.6016,110.0454,final
2024-09-01,25846,LK31,54.0,113.5185,88.0327,428.8889,218.1025,714.0185,604.7142,127.3944,192.4087,117.7813,final
2024-09-11,25846,LK31,54.0,37.4074,101.3642,269.7037,259.5377,724.0926,623.5728,39.87,103.7717,115.8655,final
2024-09-21,25846,LK31,54.0,142.7407,122.134,293.6667,311.5309,807.0741,666.1562,116.2087,94.444,120.841,final
2024-10-01,25846,LK31,54.0,164.6296,105.0519,344.7778,328.55,914.4074,712.0981,154.1361,104.7933,128.0169,final
2024-10-11,25846,LK31,54.0,105.9259,144.558,413.2963,371.7438,971.1667,792.3525,74.1692,110.8849,122.2862,final
2024-10-21,25846,LK31,54.0,161.9074,142.1049,432.463,391.7148,1065.963,873.9432,113.4615,110.1436,121.7231,final
2024-11-01,25846,LK31,54.0,145.7778,123.292,413.6111,409.9549,1187.2778,956.6074,117.527,100.8706,123.8639,final
2024-11-11,25846,LK31,54.0,151.7407,124.6593,459.4259,390.0562,1142.4259,1021.3377,120.8867,117.34,111.7409,final
2024-11-21,25846,LK31,54.0,165.2963,125.9364,462.8148,373.8877,1188.9444,1077.1333,130.0603,123.1649,110.2849,final
2024-12-01,25846,LK31,54.0,31.463,77.721,348.5,328.3167,1106.8889,1066.8216,44.0795,105.9658,103.7209,final
2024-12-11,25846,LK31,54.0,78.8148,68.7778,275.5741,272.4352,1148.2963,1034.2352,113.6044,101.1114,110.9229,final
2024-12-21,25846,LK31,54.0,80.4444,56.1444,190.7222,202.6432,1086.0,968.2457,139.742,94.3939,112.0373,final
2025-01-01,25846,LK31,54.0,38.4259,49.8827,197.6852,174.8049,959.7963,913.0765,79.125,112.3808,105.0613,prelim
2025-01-11,25846,LK31,54.0,65.8704,45.7951,184.7407,151.8222,919.7407,814.3136,139.5222,120.3424,112.7897,prelim
2021-01-01,25847,LK33,85.0,83.6353,48.5859,154.5176,161.5847,467.3647,629.2737,165.4079,95.8813,74.673,final
2021-01-11,25847,LK33,85.0,90.9765,41.538,205.3765,139.3071,533.0118,614.9643,206.2323,144.2507,86.8868,final
2021-01-21,25847,LK33,85.0,20.4588,41.489,195.0706,131.6129,523.7176,585.9431,54.7631,144.8106,89.5585,final
2021-02-01,25847,LK33,85.0,58.3412,31.8224,169.7765,114.8494,489.3765,526.751,172.0183,143.9946,93.0369,final
2021-02-11,25847,LK33,85.0,7.9529,23.742,86.7529,97.0533,410.1529,457.2263,45.0663,90.3783,89.9249,final
2021-02-21,25847,LK33,85.0,8.5882,19.5863,74.8824,75.1506,379.0706,383.1478,55.2676,99.685,98.9629,final
2021-03-01,25847,LK33,85.0,45.1765,23.5937,61.7176,66.922,386.0118,343.3561,175.4807,93.2343,112.0716,final
2021-03-11,25847,LK33,85.0,34.1882,30.4792,87.9529,73.6592,380.0824,310.0196,110.4541,117.0857,121.8933,final
2021-03-21,25847,LK33,85.0,80.2235,30.0247,159.5882,84.0976,429.5412,290.8612,243.324,180.2258,146.0943,final
2021-04-01,25847,LK33,85.0,4.7294,42.5396,119.1412,103.0435,350.6353,284.8149,20.4659,114.2402,122.326,final
2021-04-11,25847,LK33,85.0,46.7294,41.3953,131.6824,113.9596,306.3882,284.6722,111.4971,114.2972,107.3696,final
2021-04-21,25847,LK33,85.0,36.1529,42.1729,87.6118,126.1078,322.0824,285.3561,87.2384,71.7165,112.4346,final
2021-05-01,25847,LK33,85.0,81.3412,51.3227,164.2235,134.891,345.0824,304.8565,153.2972,120.2446,112.7759,final
2021-05-11,25847,LK33,85.0,66.3294,47.4322,183.8235,140.9278,403.4588,328.5467,136.0413,128.4213,122.1276,final
2021-05-21,25847,LK33,85.0,81.7647,37.0714,229.4353,135.8263,476.6353,346.0318,206.2322,164.1921,136.6831,final
2021-06-01,25847,LK33,85.0,43.2118,27.2047,191.3059,111.7082,474.6706,349.6427,149.7041,165.4004,134.7645,final
2021-06-11,25847,LK33,85.0,6.9294,21.2929,131.9059,85.569,447.4118,340.4565,45.3712,148.4852,130.5189,final
2021-06-21,25847,LK33,85.0,13.2588,17.2235,63.4,65.7212,380.4471,327.6553,82.1599,96.9346,115.6348,final
2021-07-01,25847,LK33,85.0,51.2118,13.9514,71.4,52.4678,426.9294,299.0671,296.6105,130.307,141.3704,final
2021-07-11,25847,LK33,85.0,17.2353,15.3106,81.7059,46.4855,397.4353,272.9824,109.4764,162.353,143.979,final
2021-07-21,25847,LK33,85.0,24.6,15.8957,93.0471,45.1576,385.8824,246.7051,141.656,186.8228,154.2168,final
2021-08-01,25847,LK33,85.0,14.4,15.4588,56.2353,46.6651,318.9412,210.8412,94.8246,116.889,148.9492,final
2021-08-11,25847,LK33,85.0,28.7294,20.6604,67.7294,52.0149,281.3412,184.0694,131.4454,125.3399,150.1222,final
2021-08-21,25847,LK33,85.0,51.8118,23.2137,94.9412,59.3329,251.3882,170.2118,201.3622,151.3583,145.045,final
2021-09-01,25847,LK33,85.0,22.8824,17.9282,103.4235,61.8024,231.0588,160.9353,121.6071,157.9663,141.0234,final
2021-09-11,25847,LK33,85.0,12.5882,19.0204,87.2824,60.1624,236.7176,158.6627,73.2221,138.6532,146.2787,final
2021-09-21,25847,LK33,85.0,33.9294,30.0051,69.4,66.9537,257.3882,171.4443,111.2107,103.1789,147.3666,final
2021-10-01,25847,LK33,85.0,66.8353,39.8133,113.3529,88.8388,273.0118,197.3063,160.2989,124.8021,136.5187,final
2021-10-11,25847,LK33,85.0,23.0824,55.8475,123.8471,125.6659,278.8588,237.8431,46.1521,98.6593,116.5491,final
2021-10-21,25847,LK33,85.0,96.4,70.5102,186.3176,166.171,350.6588,292.4576,134.2865,111.4359,119.2428,final
2021-11-01,25847,LK33,85.0,132.3294,91.0145,251.8118,217.3722,468.5882,368.0133,143.0299,115.1468,126.6062,final
2021-11-11,25847,LK33,85.0,36.9176,93.2667,265.6471,254.7914,476.7765,440.6196,42.657,104.0997,108.0238,final
2021-11-21,25847,LK33,85.0,132.3765,93.6647,301.6235,277.9459,557.3412,511.0706,139.2357,108.223,108.8799,final
2021-12-01,25847,LK33,85.0,66.3529,63.3855,235.6471,250.3169,600.8118,556.5278,104.3393,94.3646,107.8167,final
2021-12-11,25847,LK33,85.0,67.1529,63.8157,265.8824,220.8659,655.3765,601.3231,104.8496,119.499,108.842,final
2021-12-21,25847,LK33,85.0,7.6,49.1831,141.1059,176.3843,629.0471,620.5012,23.2545,81.0722,101.3554,final
2022-01-01,25847,LK33,85.0,42.3412,48.5859,117.0941,161.5847,604.5529,629.2737,88.3464,74.0708,96.133,final
2022-01-11,25847,LK33,85.0,14.3765,41.538,64.3176,139.3071,595.8471,614.9643,41.6358,49.775,96.9411,final
2022-01-21,25847,LK33,85.0,7.0118,41.489,63.7294,131.6129,506.4588,585.9431,25.8379,52.064,86.6624,final
2022-02-01,25847,LK33,85.0,20.6941,31.8224,42.0824,114.8494,394.8235,526.751,69.7786,41.7161,75.4211,final
2022-02-11,25847,LK33,85.0,47.6118,23.742,75.3176,97.0533,405.5176,457.2263,183.0486,79.6964,88.9329,final
2022-02-21,25847,LK33,85.0,11.7765,19.5863,80.0824,75.1506,284.9176,383.1478,68.2351,105.7918,75.0144,final
2022-03-01,25847,LK33,85.0,29.3765,23.5937,88.7647,66.922,247.9412,343.3561,120.2238,128.396,72.9975,final
2022-03-11,25847,LK33,85.0,67.3647,30.4792,108.5176,73.6592,248.1529,310.0196,203.9637,141.6672,80.6679,final
2022-03-21,25847,LK33,85.0,9.7529,30.0247,106.4941,84.0976,250.3059,290.8612,42.1215,123.8013,86.5203,final
2022-04-01,25847,LK33,85.0,45.5294,42.5396,122.6471,103.0435,253.4941,284.8149,106.2891,117.3416,89.3761,final
2022-04-11,25847,LK33,85.0,41.6941,41.3953,96.9765,113.9596,280.8118,284.6722,100.6441,86.2995,98.6899,final
2022-04-21,25847,LK33,85.0,46.0,42.1729,133.2235,126.1078,319.8,285.3561,108.1128,105.228,111.6618,final
2022-05-01,25847,LK33,85.0,43.9412,51.3227,131.6353,134.891,343.0471,304.8565,86.8942,97.753,112.1295,final
2022-05-11,25847,LK33,85.0,71.7412,47.4322,161.6824,140.9278,367.1765,328.5467,146.3628,113.7513,111.4105,final
2022-05-21,25847,LK33,85.0,71.0588,37.0714,186.7412,135.8263,426.4588,346.0318,180.7852,134.9148,122.5899,final
2022-06-01,25847,LK33,85.0,12.6941,27.2047,155.4941,111.7082,409.7765,349.6427,54.9426,135.9761,116.7204,final
2022-06-11,25847,LK33,85.0,35.6824,21.2929,119.4353,85.569,378.0941,340.4565,154.7273,135.4365,110.7396,final
2022-06-21,25847,LK33,85.0,6.0824,17.2235,54.4588,65.7212,374.4235,327.6553,49.8677,85.1265,113.8509,final
2022-07-01,25847,LK33,85.0,10.2118,13.9514,51.9765,52.4678,339.1059,299.0671,80.2674,99.2134,112.9547,final
2022-07-11,25847,LK33,85.0,8.1059,15.3106,24.4,46.4855,305.5176,272.9824,64.5273,60.9006,111.4973,final
2022-07-21,25847,LK33,85.0,55.0,15.8957,73.3176,45.1576,314.5176,246.7051,287.1406,151.0537,126.4165,final
2022-08-01,25847,LK33,85.0,54.6941,15.4588,117.8,46.6651,325.2706,210.8412,291.7769,225.5357,151.8153,final
2022-08-11,25847,LK33,85.0,4.5412,20.6604,114.2353,52.0149,258.0706,184.0694,37.1825,200.3314,138.1313,final
2022-08-21,25847,LK33,85.0,71.7294,23.2137,130.9647,59.3329,258.7412,170.2118,271.9577,203.3156,149.1252,final
2022-09-01,25847,LK33,85.0,22.6,17.9282,98.8706,61.8024,268.6471,160.9353,120.3756,151.6254,163.0132,final
2022-09-11,25847,LK33,85.0,1.5059,19.0204,95.8353,60.1624,234.4706,158.6627,27.0848,150.8434,144.9464,final
2022-09-21,25847,LK33,85.0,8.0353,30.0051,32.1412,66.9537,236.4235,171.4443,37.2383,54.7617,135.8122,final
2022-10-01,25847,LK33,85.0,20.5059,39.8133,30.0471,88.8388,246.7176,197.3063,56.9158,40.5175,123.835,final
2022-10-11,25847,LK33,85.0,97.0118,55.8475,125.5529,125.6659,335.6235,237.8431,167.6517,99.9168,139.4525,final
2022-10-21,25847,LK33,85.0,99.6588,70.5102,217.1765,166.171,380.2824,292.4576,138.6022,128.9523,129.037,final
2022-11-01,25847,LK33,85.0,115.3294,91.0145,312.0,217.3722,440.9176,368.0133,125.3242,141.618,119.2862,final
2022-11-11,25847,LK33,85.0,86.2941,93.2667,301.2824,254.7914,522.6706,440.6196,92.9045,117.5576,118.2085,final
2022-11-21,25847,LK33,85.0,14.7647,93.6647,216.3882,277.9459,465.7059,511.0706,20.0322,78.6218,91.2939,final
2022-12-01,25847,LK33,85.0,78.6235,63.3855,179.6824,250.3169,521.7294,556.5278,122.2826,72.8659,93.8576,final
2022-12-11,25847,LK33,85.0,55.6118,63.8157,149.0,220.8659,575.8353,601.3231,88.0784,68.8712,95.8307,final
2022-12-21,25847,LK33,85.0,50.0824,49.1831,184.3176,176.3843,617.8824,620.5012,101.6596,104.2564,99.5846,final
2023-01-01,25847,LK33,85.0,14.2118,48.5859,119.9059,161.5847,611.5882,629.2737,35.8523,75.7095,97.2335,final
2023-01-11,25847,LK33,85.0,35.3765,41.538,99.6706,139.3071,549.9529,614.9643,86.7601,73.453,89.5976,final
2023-01-21,25847,LK33,85.0,60.2941,41.489,109.8824,131.6129,510.5882,585.9431,140.4506,84.6549,87.3554,final
2023-02-01,25847,LK33,85.0,98.4706,31.8224,194.1412,114.8494,493.7294,526.751,280.9994,163.5099,93.8479,final
2023-02-11,25847,LK33,85.0,22.0824,23.742,180.8471,97.0533,429.5176,457.2263,94.2258,178.2729,94.0695,final
2023-02-21,25847,LK33,85.0,19.0824,19.5863,139.6353,75.1506,433.8353,383.1478,97.9504,175.7302,112.8927,final
2023-03-01,25847,LK33,85.0,77.7529,23.5937,118.9176,66.922,432.9647,343.3561,289.4094,167.5954,125.3593,final
2023-03-11,25847,LK33,85.0,107.9765,30.4792,204.8118,73.6592,485.3294,310.0196,318.43,256.77,154.781,final
2023-03-21,25847,LK33,85.0,9.5529,30.0247,195.2824,84.0976,444.8,290.8612,41.5505,218.1589,151.1661,final
2023-04-01,25847,LK33,85.0,23.2941,42.5396,140.8235,103.0435,453.8824,284.8149,59.5169,133.4208,157.347,final
2023-04-11,25847,LK33,85.0,6.2824,41.3953,39.1294,113.9596,424.7882,284.6722,24.3179,39.6334,147.5498,final
2023-04-21,25847,LK33,85.0,80.4118,42.1729,109.9882,126.1078,444.9059,285.3561,181.0609,88.1567,154.0195,final
2023-05-01,25847,LK33,85.0,229.9882,51.3227,316.6824,134.891,576.4235,304.8565,417.2173,225.4677,186.2511,final
2023-05-11,25847,LK33,85.0,94.8706,47.4322,405.2706,140.9278,649.2118,328.5467,190.4758,275.1451,194.7181,final
2023-05-21,25847,LK33,85.0,66.8588,37.0714,391.7176,135.8263,696.9882,346.0318,170.8022,275.4769,198.5745,final
2023-06-01,25847,LK33,85.0,18.7765,27.2047,180.5059,111.7082,638.0118,349.6427,73.8292,156.5267,180.1821,final
2023-06-11,25847,LK33,85.0,14.5294,21.2929,100.1647,85.569,544.5647,340.4565,74.2763,115.2724,158.2407,final
2023-06-21,25847,LK33,85.0,16.0118,17.2235,49.3176,65.7212,551.0235,327.6553,94.5474,78.3369,166.1527,final
2023-07-01,25847,LK33,85.0,31.3765,13.9514,61.9176,52.4678,559.1059,299.0671,191.9464,115.1275,184.1367,final
2023-07-11,25847,LK33,85.0,4.5529,15.3106,51.9412,46.4855,557.3765,272.9824,47.0343,109.6586,200.4989,final
2023-07-21,25847,LK33,85.0,10.6941,15.8957,46.6235,45.1576,487.6588,246.7051,75.107,102.6576,193.864,final
2023-08-01,25847,LK33,85.0,3.6471,15.4588,18.8941,46.6651,261.3176,210.8412,42.2657,50.991,122.8565,final
2023-08-11,25847,LK33,85.0,12.6353,20.6604,26.9765,52.0149,179.0824,184.0694,68.7257,59.6251,97.4303,final
2023-08-21,25847,LK33,85.0,37.9529,23.2137,54.2353,59.3329,150.1765,170.2118,152.2413,92.6476,88.8824,final
2023-09-01,25847,LK33,85.0,74.3294,17.9282,124.9176,61.8024,205.7294,160.9353,345.99,187.9014,126.2053,final
